ID,FECHA,DEVICE,TEMPERATURA,AMPERAJE
1258,24/07/2023 17:32,ESP32,29,0
1259,24/07/2023 17:32,ESP32,29,0
1260,24/07/2023 17:32,ESP32,29,0
1261,24/07/2023 17:32,ESP32,29,0
1262,24/07/2023 17:32,ESP32,29,0
1263,24/07/2023 17:32,ESP32,29,0
1264,24/07/2023 17:32,ESP32,29,0
1265,24/07/2023 17:32,ESP32,29,0
1266,24/07/2023 17:32,ESP32,29,0
1267,24/07/2023 17:32,ESP32,29,0
1268,24/07/2023 17:32,ESP32,29,0
1269,24/07/2023 17:32,ESP32,29,0
1270,24/07/2023 17:32,ESP32,29,0
1271,24/07/2023 17:32,ESP32,29,0
1272,24/07/2023 17:32,ESP32,29,0
1273,24/07/2023 17:32,ESP32,29,0
1274,24/07/2023 17:32,ESP32,29,0
1275,24/07/2023 17:32,ESP32,29,0
1276,24/07/2023 17:32,ESP32,29,0
1277,24/07/2023 17:32,ESP32,29,0
1278,24/07/2023 17:32,ESP32,29,0
1279,24/07/2023 17:32,ESP32,29,0
1280,24/07/2023 17:32,ESP32,29,0
1281,24/07/2023 17:32,ESP32,29,0
1282,24/07/2023 17:32,ESP32,29,0
1283,24/07/2023 17:32,ESP32,29,0
1284,24/07/2023 17:32,ESP32,29,0
1285,24/07/2023 17:32,ESP32,29,0
1286,24/07/2023 17:32,ESP32,29,0
1287,24/07/2023 17:32,ESP32,29,0
1288,24/07/2023 17:32,ESP32,29,0
1289,24/07/2023 17:32,ESP32,29,0
1290,24/07/2023 17:32,ESP32,28,0
1291,24/07/2023 17:32,ESP32,29,0
1292,24/07/2023 17:32,ESP32,29,0
1293,24/07/2023 17:32,ESP32,29,0
1294,24/07/2023 17:32,ESP32,29,0
1295,24/07/2023 17:32,ESP32,29,0
1296,24/07/2023 17:32,ESP32,29,0
1297,24/07/2023 17:32,ESP32,29,0
1298,24/07/2023 17:32,ESP32,29,0
1299,24/07/2023 17:32,ESP32,29,0
1300,24/07/2023 17:32,ESP32,29,0
1301,24/07/2023 17:32,ESP32,29,0
1302,24/07/2023 17:32,ESP32,29,0
1303,24/07/2023 17:32,ESP32,29,0
1304,24/07/2023 17:32,ESP32,29,0
1305,24/07/2023 17:32,ESP32,29,0
1306,24/07/2023 17:32,ESP32,29,0
1307,24/07/2023 17:32,ESP32,29,0
1308,24/07/2023 17:32,ESP32,29,0
1309,24/07/2023 17:32,ESP32,29,0
1310,24/07/2023 17:32,ESP32,29,0
1311,24/07/2023 17:32,ESP32,29,0
1312,24/07/2023 17:32,ESP32,29,0
1313,24/07/2023 17:32,ESP32,28,0
1314,24/07/2023 17:33,ESP32,28,0
1315,24/07/2023 17:33,ESP32,29,0
1316,24/07/2023 17:33,ESP32,29,0
1317,24/07/2023 17:33,ESP32,29,0
1318,24/07/2023 17:33,ESP32,29,0
1319,24/07/2023 17:33,ESP32,29,0
1320,24/07/2023 17:33,ESP32,29,0
1321,24/07/2023 17:33,ESP32,29,0
1322,24/07/2023 17:33,ESP32,29,0
1323,24/07/2023 17:33,ESP32,29,0
1324,24/07/2023 17:33,ESP32,29,0
1325,24/07/2023 17:33,ESP32,29,0
1326,24/07/2023 17:33,ESP32,29,0
1327,24/07/2023 17:33,ESP32,29,0
1328,24/07/2023 17:33,ESP32,29,0
1329,24/07/2023 17:33,ESP32,29,0
1330,24/07/2023 17:33,ESP32,29,0
1331,24/07/2023 17:33,ESP32,29,0
1332,24/07/2023 17:33,ESP32,29,0
1333,24/07/2023 17:33,ESP32,28,0
1334,24/07/2023 17:33,ESP32,29,0
1335,24/07/2023 17:33,ESP32,29,0
1336,24/07/2023 17:33,ESP32,28,0
1337,24/07/2023 17:33,ESP32,29,0
1338,24/07/2023 17:33,ESP32,29,0
1339,24/07/2023 17:33,ESP32,28,0
1340,24/07/2023 17:33,ESP32,29,0
1341,24/07/2023 17:33,ESP32,28,0
1342,24/07/2023 17:33,ESP32,29,0
1343,24/07/2023 17:33,ESP32,28,0
1344,24/07/2023 17:33,ESP32,29,0
1345,24/07/2023 17:33,ESP32,29,0
1346,24/07/2023 17:33,ESP32,29,0
1347,24/07/2023 17:33,ESP32,29,0
1348,24/07/2023 17:33,ESP32,29,0
1349,24/07/2023 17:33,ESP32,29,0
1350,24/07/2023 17:33,ESP32,29,0
1351,24/07/2023 17:33,ESP32,29,0
1352,24/07/2023 17:33,ESP32,30,0
1353,24/07/2023 17:33,ESP32,30,0
1354,24/07/2023 17:33,ESP32,30,0
1355,24/07/2023 17:33,ESP32,30,0
1356,24/07/2023 17:33,ESP32,30,0
1357,24/07/2023 17:33,ESP32,30,0
1358,24/07/2023 17:33,ESP32,29,0
1359,24/07/2023 17:33,ESP32,30,0
1360,24/07/2023 17:33,ESP32,30,0
1361,24/07/2023 17:33,ESP32,30,0
1362,24/07/2023 17:33,ESP32,30,0
1363,24/07/2023 17:33,ESP32,30,0
1364,31/07/2023 19:03,ESP32,0,65.1232
1365,31/07/2023 19:03,ESP32,0,14.3812
1366,31/07/2023 19:03,ESP32,0,3.69671
1367,31/07/2023 19:03,ESP32,0,1.3367
1368,31/07/2023 19:03,ESP32,0,1.4488
1369,31/07/2023 19:03,ESP32,0,1.45269
1370,31/07/2023 19:03,ESP32,0,1.57947
1371,31/07/2023 19:03,ESP32,0,1.23188
1372,31/07/2023 19:03,ESP32,0,1.63249
1373,31/07/2023 19:03,ESP32,0,1.24712
1374,31/07/2023 19:03,ESP32,0,1.37426
1375,31/07/2023 19:03,ESP32,0,1.2764
1376,31/07/2023 19:03,ESP32,0,0.983164
1377,31/07/2023 19:03,ESP32,0,1.27674
1378,31/07/2023 19:03,ESP32,0,1.07359
1379,31/07/2023 19:03,ESP32,0,1.20048
1380,31/07/2023 19:03,ESP32,0,1.32577
1381,31/07/2023 19:03,ESP32,0,1.29061
1382,31/07/2023 19:03,ESP32,0,1.09729
1383,31/07/2023 19:03,ESP32,0,1.42562
1384,31/07/2023 19:03,ESP32,0,1.43601
1385,31/07/2023 19:03,ESP32,0,1.46713
1386,31/07/2023 19:03,ESP32,0,1.23326
1387,31/07/2023 19:03,ESP32,0,1.4628
1388,31/07/2023 19:03,ESP32,0,1.24053
1389,31/07/2023 19:03,ESP32,0,1.14463
1390,31/07/2023 19:03,ESP32,0,1.5147
1391,31/07/2023 19:03,ESP32,0,1.45281
1392,31/07/2023 19:03,ESP32,0,1.09316
1393,31/07/2023 19:03,ESP32,0,0.886856
1394,31/07/2023 19:03,ESP32,0,1.16122
1395,31/07/2023 19:03,ESP32,0,1.32027
1396,31/07/2023 19:03,ESP32,0,1.49705
1397,31/07/2023 19:03,ESP32,0,1.2026
1398,31/07/2023 19:03,ESP32,0,1.3989
1399,31/07/2023 19:03,ESP32,0,1.20713
1400,31/07/2023 19:03,ESP32,0,1.37666
1401,31/07/2023 19:03,ESP32,0,1.28435
1402,31/07/2023 19:03,ESP32,0,1.06668
1403,31/07/2023 19:03,ESP32,0,1.28051
1404,31/07/2023 19:03,ESP32,0,1.37431
1405,31/07/2023 19:03,ESP32,0,1.47508
1406,31/07/2023 19:03,ESP32,0,1.53479
1407,31/07/2023 19:03,ESP32,0,1.4381
1408,31/07/2023 19:03,ESP32,0,1.65552
1409,31/07/2023 19:03,ESP32,0,1.27001
1410,31/07/2023 19:03,ESP32,0,1.27755
1411,31/07/2023 19:03,ESP32,0,1.26788
1412,31/07/2023 19:03,ESP32,0,1.09889
1413,31/07/2023 19:04,ESP32,0,1.36564
1414,31/07/2023 19:04,ESP32,0,1.35459
1415,31/07/2023 19:04,ESP32,0,1.03527
1416,31/07/2023 19:04,ESP32,0,1.26647
1417,31/07/2023 19:04,ESP32,0,1.48175
1418,31/07/2023 19:04,ESP32,0,1.47381
1419,31/07/2023 19:04,ESP32,0,1.39627
1420,31/07/2023 19:04,ESP32,0,1.3993
1421,31/07/2023 19:04,ESP32,0,1.25949
1422,31/07/2023 19:04,ESP32,0,1.22563
1423,31/07/2023 19:04,ESP32,0,1.32239
1424,31/07/2023 19:04,ESP32,0,1.14649
1425,31/07/2023 19:04,ESP32,0,1.41476
1426,31/07/2023 19:04,ESP32,0,1.45188
1427,31/07/2023 19:04,ESP32,0,1.25205
1428,31/07/2023 19:04,ESP32,0,0.959422
1429,31/07/2023 19:04,ESP32,0,1.16469
1430,31/07/2023 19:04,ESP32,0,1.10426
1431,31/07/2023 19:04,ESP32,0,1.27354
1432,31/07/2023 19:04,ESP32,0,1.37193
1433,31/07/2023 19:04,ESP32,0,1.58175
1434,31/07/2023 19:04,ESP32,0,1.0784
1435,31/07/2023 19:04,ESP32,0,1.5726
1436,31/07/2023 19:04,ESP32,0,1.35334
1437,31/07/2023 19:04,ESP32,0,1.26152
1438,31/07/2023 19:04,ESP32,0,1.29197
1439,31/07/2023 19:04,ESP32,0,1.15395
1440,31/07/2023 19:04,ESP32,0,65.3468
1441,31/07/2023 19:04,ESP32,0,14.8694
1442,31/07/2023 19:04,ESP32,0,3.39813
1443,31/07/2023 19:05,ESP32,0,1.44115
1444,31/07/2023 19:05,ESP32,0,1.62863
1445,31/07/2023 19:05,ESP32,0,1.73362
1446,31/07/2023 19:05,ESP32,0,1.6736
1447,31/07/2023 19:05,ESP32,0,1.49516
1448,31/07/2023 19:05,ESP32,0,1.50202
1449,31/07/2023 19:05,ESP32,0,1.53401
1450,31/07/2023 19:05,ESP32,0,1.60284
1451,31/07/2023 19:05,ESP32,0,1.44628
1452,31/07/2023 19:05,ESP32,0,1.12377
1453,31/07/2023 19:09,ESP32,0,65.2439
1454,31/07/2023 19:09,ESP32,0,14.6257
1455,31/07/2023 19:09,ESP32,0,3.19135
1456,31/07/2023 19:09,ESP32,0,1.0972
1457,31/07/2023 19:09,ESP32,0,1.00591
1458,31/07/2023 19:09,ESP32,0,1.23709
1459,31/07/2023 19:09,ESP32,0,1.17926
1460,31/07/2023 19:09,ESP32,0,0.999682
1461,31/07/2023 19:09,ESP32,0,1.12554
1462,31/07/2023 19:09,ESP32,0,1.10707
1463,31/07/2023 19:09,ESP32,0,1.13539
1464,31/07/2023 19:09,ESP32,0,1.09565
1465,31/07/2023 19:09,ESP32,0,1.01091
1466,31/07/2023 19:09,ESP32,0,1.23682
1467,31/07/2023 19:09,ESP32,0,0.921484
1468,31/07/2023 19:09,ESP32,0,1.25579
1469,31/07/2023 19:09,ESP32,0,1.02188
1470,31/07/2023 19:09,ESP32,0,1.1116
1471,31/07/2023 19:09,ESP32,0,1.13665
1472,31/07/2023 19:09,ESP32,0,0.99096
1473,31/07/2023 19:09,ESP32,0,0.931504
1474,31/07/2023 19:09,ESP32,0,1.45967
1475,31/07/2023 19:09,ESP32,0,1.04654
1476,31/07/2023 19:09,ESP32,0,1.21725
1477,31/07/2023 19:09,ESP32,0,1.15757
1478,31/07/2023 19:09,ESP32,0,1.16205
1479,31/07/2023 19:09,ESP32,0,1.27106
1480,31/07/2023 19:09,ESP32,0,1.08765
1481,31/07/2023 19:09,ESP32,0,1.23462
1482,31/07/2023 19:09,ESP32,0,1.08952
1483,31/07/2023 19:09,ESP32,0,1.15014
1484,31/07/2023 19:09,ESP32,0,0.950168
1485,31/07/2023 19:09,ESP32,0,0.901326
1486,31/07/2023 19:09,ESP32,0,1.03583
1487,31/07/2023 19:09,ESP32,0,1.05034
1488,31/07/2023 19:09,ESP32,0,1.22376
1489,31/07/2023 19:09,ESP32,0,1.14939
1490,31/07/2023 19:09,ESP32,0,1.11118
1491,31/07/2023 19:09,ESP32,0,1.15423
1492,31/07/2023 19:09,ESP32,0,1.18323
1493,31/07/2023 19:09,ESP32,0,1.20261
1494,31/07/2023 19:09,ESP32,0,0.838531
1495,31/07/2023 19:09,ESP32,0,1.02303
1496,31/07/2023 19:09,ESP32,0,1.07036
1497,31/07/2023 19:09,ESP32,0,1.04065
1498,31/07/2023 19:09,ESP32,0,0.923131
1499,31/07/2023 19:10,ESP32,0,1.08512
1500,31/07/2023 19:10,ESP32,0,1.03687
1501,31/07/2023 19:10,ESP32,0,1.01083
1502,31/07/2023 19:10,ESP32,0,1.15563
1503,31/07/2023 19:10,ESP32,0,1.08684
1504,31/07/2023 19:10,ESP32,0,1.08574
1505,31/07/2023 19:10,ESP32,0,1.08488
1506,31/07/2023 19:10,ESP32,0,1.25205
1507,31/07/2023 19:10,ESP32,0,1.99076
1508,31/07/2023 19:10,ESP32,0,2.03982
1509,31/07/2023 19:10,ESP32,0,1.71251
1510,31/07/2023 19:10,ESP32,0,1.59495
1511,31/07/2023 19:10,ESP32,0,2.01331
1512,31/07/2023 19:10,ESP32,0,1.68966
1513,31/07/2023 19:10,ESP32,0,1.73291
1514,31/07/2023 19:10,ESP32,0,1.5594
1515,31/07/2023 19:10,ESP32,0,1.56444
1516,31/07/2023 19:10,ESP32,0,1.51487
1517,31/07/2023 19:10,ESP32,0,1.86885
1518,31/07/2023 19:14,ESP32,0,64
1519,31/07/2023 19:15,ESP32,0,65
1520,31/07/2023 19:15,ESP32,0,14
1521,31/07/2023 19:15,ESP32,0,3
1522,31/07/2023 19:15,ESP32,0,1
1523,31/07/2023 19:15,ESP32,0,1
1524,31/07/2023 19:15,ESP32,0,1
1525,31/07/2023 19:15,ESP32,0,1
1526,31/07/2023 19:15,ESP32,0,1
1527,31/07/2023 19:15,ESP32,0,1
1528,31/07/2023 19:15,ESP32,0,1
1529,31/07/2023 19:15,ESP32,0,1
1530,31/07/2023 19:15,ESP32,0,1
1531,31/07/2023 19:15,ESP32,0,1
1532,31/07/2023 19:15,ESP32,0,1
1533,31/07/2023 19:15,ESP32,0,1
1534,31/07/2023 19:15,ESP32,0,1
1535,31/07/2023 19:15,ESP32,0,1
1536,31/07/2023 19:15,ESP32,0,1
1537,31/07/2023 19:15,ESP32,0,1
1538,31/07/2023 19:16,ESP32,0,1
1539,31/07/2023 19:16,ESP32,0,1
1540,31/07/2023 19:16,ESP32,0,1
1541,31/07/2023 19:16,ESP32,0,1
1542,31/07/2023 19:16,ESP32,0,1
1543,31/07/2023 19:16,ESP32,0,1
1544,31/07/2023 19:16,ESP32,0,1
1545,31/07/2023 19:16,ESP32,0,1
1546,31/07/2023 19:16,ESP32,0,1
1547,31/07/2023 19:16,ESP32,0,1
1548,31/07/2023 19:16,ESP32,0,1
1549,31/07/2023 19:16,ESP32,0,1
1550,31/07/2023 19:16,ESP32,0,1
1551,31/07/2023 19:16,ESP32,0,1
1552,31/07/2023 19:16,ESP32,0,1
1553,31/07/2023 19:16,ESP32,0,1
1554,31/07/2023 19:16,ESP32,0,1
1555,31/07/2023 19:16,ESP32,0,1
1556,31/07/2023 19:16,ESP32,0,1
1557,31/07/2023 19:16,ESP32,0,1
1558,31/07/2023 19:16,ESP32,0,1
1559,31/07/2023 19:16,ESP32,0,1
1560,31/07/2023 19:16,ESP32,0,1
1561,31/07/2023 19:16,ESP32,0,1
1562,31/07/2023 19:16,ESP32,0,1
1563,31/07/2023 19:16,ESP32,0,1
1564,31/07/2023 19:16,ESP32,0,1
1565,31/07/2023 19:16,ESP32,0,1
1566,31/07/2023 19:16,ESP32,0,1
1567,31/07/2023 19:16,ESP32,0,1
1568,31/07/2023 19:16,ESP32,0,0
1569,31/07/2023 19:16,ESP32,0,1
1570,31/07/2023 19:16,ESP32,0,1
1571,31/07/2023 19:16,ESP32,0,1
1572,31/07/2023 19:16,ESP32,0,1
1573,31/07/2023 19:16,ESP32,0,1
1574,31/07/2023 19:16,ESP32,0,1
1575,31/07/2023 19:16,ESP32,0,1
1576,31/07/2023 19:16,ESP32,0,1
1577,31/07/2023 19:16,ESP32,0,1
1578,31/07/2023 19:16,ESP32,0,1
1579,31/07/2023 19:16,ESP32,0,1
1580,31/07/2023 19:16,ESP32,0,1
1581,31/07/2023 19:16,ESP32,0,1
1582,31/07/2023 19:16,ESP32,0,1
1583,31/07/2023 19:16,ESP32,0,1
1584,31/07/2023 19:16,ESP32,0,1
1585,31/07/2023 19:16,ESP32,0,1
1586,31/07/2023 19:16,ESP32,0,1
1587,31/07/2023 19:16,ESP32,0,1
1588,31/07/2023 19:16,ESP32,0,1
1589,31/07/2023 19:16,ESP32,0,0
1590,31/07/2023 19:17,ESP32,0,1
1591,31/07/2023 19:17,ESP32,0,1
1592,31/07/2023 19:17,ESP32,0,1
1593,31/07/2023 19:17,ESP32,0,1
1594,31/07/2023 19:17,ESP32,0,1
1595,31/07/2023 19:17,ESP32,0,1
1596,31/07/2023 19:17,ESP32,0,1
1597,31/07/2023 19:17,ESP32,0,1
1598,31/07/2023 19:17,ESP32,0,1
1599,31/07/2023 19:17,ESP32,0,1
1600,31/07/2023 19:17,ESP32,0,1
1601,31/07/2023 19:17,ESP32,0,1
1602,31/07/2023 19:17,ESP32,0,1
1603,31/07/2023 19:17,ESP32,0,1
1604,31/07/2023 19:17,ESP32,0,1
1605,31/07/2023 19:17,ESP32,0,1
1606,31/07/2023 19:17,ESP32,0,1
1607,31/07/2023 19:17,ESP32,0,1
1608,31/07/2023 19:17,ESP32,0,1
1609,31/07/2023 19:17,ESP32,0,1
1610,31/07/2023 19:18,ESP32,0,64.9111
1611,31/07/2023 19:18,ESP32,0,14.4272
1612,31/07/2023 19:18,ESP32,0,3.38427
1613,31/07/2023 19:18,ESP32,0,1.85256
1614,31/07/2023 19:18,ESP32,0,1.60408
1615,31/07/2023 19:18,ESP32,0,1.58202
1616,31/07/2023 19:18,ESP32,0,1.62596
1617,31/07/2023 19:18,ESP32,0,1.59283
1618,31/07/2023 19:18,ESP32,0,1.94826
1619,31/07/2023 19:18,ESP32,0,1.28774
1620,31/07/2023 19:18,ESP32,0,1.59008
1621,31/07/2023 19:18,ESP32,0,1.63217
1622,31/07/2023 19:18,ESP32,0,1.25984
1623,31/07/2023 19:18,ESP32,0,0.448498
1624,31/07/2023 19:18,ESP32,0,1.76209
1625,31/07/2023 19:18,ESP32,0,1.31548
1626,31/07/2023 19:18,ESP32,0,1.45323
1627,31/07/2023 19:18,ESP32,0,1.65392
1628,31/07/2023 19:18,ESP32,0,1.37736
1629,31/07/2023 19:18,ESP32,0,1.72491
1630,31/07/2023 19:18,ESP32,0,1.44258
1631,31/07/2023 19:18,ESP32,0,1.39863
1632,31/07/2023 19:18,ESP32,0,1.33272
1633,31/07/2023 19:18,ESP32,0,2.12012
1634,31/07/2023 19:18,ESP32,0,1.77356
1635,31/07/2023 19:18,ESP32,0,1.11468
1636,31/07/2023 19:18,ESP32,0,1.67464
1637,31/07/2023 19:18,ESP32,0,1.58347
1638,31/07/2023 19:18,ESP32,0,1.20552
1639,31/07/2023 19:18,ESP32,0,1.26803
1640,31/07/2023 19:18,ESP32,0,1.51573
1641,31/07/2023 19:18,ESP32,0,1.42467
1642,31/07/2023 19:18,ESP32,0,1.77672
1643,31/07/2023 19:18,ESP32,0,1.31259
1644,31/07/2023 19:18,ESP32,0,1.42464
1645,31/07/2023 19:18,ESP32,0,1.46692
1646,31/07/2023 19:18,ESP32,0,1.32842
1647,31/07/2023 19:18,ESP32,0,1.7094
1648,31/07/2023 19:18,ESP32,0,1.51816
1649,31/07/2023 19:18,ESP32,0,1.44863
1650,31/07/2023 19:18,ESP32,0,1.48132
1651,31/07/2023 19:18,ESP32,0,1.35223
1652,31/07/2023 19:18,ESP32,0,1.84624
1653,31/07/2023 19:18,ESP32,0,1.49031
1654,31/07/2023 19:18,ESP32,0,1.3803
1655,31/07/2023 19:18,ESP32,0,1.4323
1656,31/07/2023 19:18,ESP32,0,1.74164
1657,31/07/2023 19:18,ESP32,0,1.47219
1658,31/07/2023 19:18,ESP32,0,1.49368
1659,31/07/2023 19:18,ESP32,0,1.63384
1660,31/07/2023 19:18,ESP32,0,1.35118
1661,31/07/2023 19:19,ESP32,0,0.863686
1662,31/07/2023 19:19,ESP32,0,1.38875
1663,31/07/2023 19:19,ESP32,0,1.49969
1664,31/07/2023 19:19,ESP32,0,1.57118
1665,31/07/2023 19:19,ESP32,0,1.48858
1666,31/07/2023 19:19,ESP32,0,1.48822
1667,31/07/2023 19:19,ESP32,0,1.33831
1668,31/07/2023 19:19,ESP32,0,1.40858
1669,31/07/2023 19:19,ESP32,0,1.2093
1670,31/07/2023 19:19,ESP32,0,1.2565
1671,31/07/2023 19:19,ESP32,0,1.37943
1672,31/07/2023 19:19,ESP32,0,1.34408
1673,31/07/2023 19:19,ESP32,0,1.50783
1674,31/07/2023 19:19,ESP32,0,1.4643
1675,31/07/2023 19:19,ESP32,0,1.41269
1676,31/07/2023 19:19,ESP32,0,1.57544
1677,31/07/2023 19:19,ESP32,0,1.40108
1678,31/07/2023 19:19,ESP32,0,1.54794
1679,31/07/2023 19:19,ESP32,0,1.37784
1680,31/07/2023 19:19,ESP32,0,1.24281
1681,31/07/2023 19:19,ESP32,0,1.68884
1682,31/07/2023 19:19,ESP32,0,1.30771
1683,31/07/2023 19:19,ESP32,0,1.35312
1684,31/07/2023 19:19,ESP32,0,1.39184
1685,31/07/2023 19:19,ESP32,0,1.398
1686,31/07/2023 19:31,ESP32,0,0.294086
1687,31/07/2023 19:31,ESP32,0,0.285587
1688,31/07/2023 19:31,ESP32,0,0.235322
1689,31/07/2023 19:31,ESP32,0,0.0784492
1690,31/07/2023 19:31,ESP32,0,0.123053
1691,31/07/2023 19:31,ESP32,0,0.0893794
1692,31/07/2023 19:31,ESP32,0,0.0822661
1693,31/07/2023 19:31,ESP32,0,0.0640573
1694,31/07/2023 19:31,ESP32,0,0.0721532
1695,31/07/2023 19:31,ESP32,0,0.432614
1696,31/07/2023 19:31,ESP32,0,0.273629
1697,31/07/2023 19:31,ESP32,0,0.250773
1698,31/07/2023 19:31,ESP32,0,1.63948
1699,31/07/2023 19:31,ESP32,0,0.525799
1700,31/07/2023 19:31,ESP32,0,0.100893
1701,31/07/2023 19:31,ESP32,0,0.0940871
1702,31/07/2023 19:31,ESP32,0,1.85763
1703,31/07/2023 19:31,ESP32,0,1.58347
1704,31/07/2023 19:31,ESP32,0,1.6932
1705,31/07/2023 19:31,ESP32,0,1.64247
1706,31/07/2023 19:31,ESP32,0,1.58681
1707,31/07/2023 19:31,ESP32,0,1.65813
1708,31/07/2023 19:31,ESP32,0,1.34686
1709,31/07/2023 19:31,ESP32,0,1.41922
1710,31/07/2023 19:32,ESP32,0,0.137213
1711,31/07/2023 19:32,ESP32,0,1.04466
1712,31/07/2023 19:32,ESP32,0,0.165774
1713,31/07/2023 19:32,ESP32,0,1.18223
1714,31/07/2023 19:32,ESP32,0,0.233242
1715,31/07/2023 19:32,ESP32,0,0.266152
1716,31/07/2023 19:32,ESP32,0,0.40273
1717,31/07/2023 19:32,ESP32,0,0.37988
1718,31/07/2023 19:32,ESP32,0,0.100901
1719,31/07/2023 19:32,ESP32,0,0.107422
1720,31/07/2023 19:32,ESP32,0,0.0981088
1721,31/07/2023 19:32,ESP32,0,0.0830067
1722,31/07/2023 19:32,ESP32,0,0.0739612
1723,31/07/2023 19:32,ESP32,0,0.829417
1724,31/07/2023 19:32,ESP32,0,0.557519
1725,31/07/2023 19:32,ESP32,0,0.280469
1726,31/07/2023 19:32,ESP32,0,0.269175
1727,31/07/2023 19:32,ESP32,0,0.29979
1728,31/07/2023 19:32,ESP32,0,1.3584
1729,31/07/2023 19:32,ESP32,0,0.554074
1730,31/07/2023 19:32,ESP32,0,0.127503
1731,31/07/2023 19:32,ESP32,0,0.0755931
1732,31/07/2023 19:32,ESP32,0,1.16426
1733,31/07/2023 19:32,ESP32,0,0.314691
1734,31/07/2023 19:32,ESP32,0,0.250217
1735,31/07/2023 19:32,ESP32,0,0.275797
1736,31/07/2023 19:32,ESP32,0,0.964245
1737,31/07/2023 19:32,ESP32,0,0.2091
1738,31/07/2023 19:32,ESP32,0,0.0979528
1739,31/07/2023 19:32,ESP32,0,0.911404
1740,31/07/2023 19:32,ESP32,0,0.214138
1741,31/07/2023 19:32,ESP32,0,0.133953
1742,31/07/2023 19:32,ESP32,0,0.112526
1743,31/07/2023 19:32,ESP32,0,1.35337
1744,31/07/2023 19:32,ESP32,0,0.325731
1745,31/07/2023 19:32,ESP32,0,0.285553
1746,31/07/2023 19:32,ESP32,0,0.361785
1747,31/07/2023 19:32,ESP32,0,0.138129
1748,31/07/2023 19:32,ESP32,0,0.203484
1749,31/07/2023 19:32,ESP32,0,0.299552
1750,31/07/2023 19:32,ESP32,0,0.16031
1751,31/07/2023 19:32,ESP32,0,0.101938
1752,31/07/2023 19:32,ESP32,0,0.11114
1753,31/07/2023 19:32,ESP32,0,0.269211
1754,31/07/2023 19:32,ESP32,0,0.290406
1755,31/07/2023 19:32,ESP32,0,0.265384
1756,31/07/2023 19:32,ESP32,0,0.15278
1757,31/07/2023 19:32,ESP32,0,0.099583
1758,31/07/2023 19:32,ESP32,0,1.88075
1759,01/08/2023 08:16,ESP32,30,-0.359068
1760,01/08/2023 08:16,ESP32,30,-0.355349
1761,01/08/2023 08:17,ESP32,30,-0.348543
1762,01/08/2023 08:17,ESP32,30,-0.357893
1763,01/08/2023 08:17,ESP32,29,-0.362041
1764,01/08/2023 08:17,ESP32,30,-0.3102
1765,01/08/2023 08:17,ESP32,30,-0.344303
1766,01/08/2023 08:17,ESP32,29,-0.360746
1767,01/08/2023 08:17,ESP32,30,-0.295453
1768,01/08/2023 08:17,ESP32,29,-0.339202
1769,01/08/2023 08:17,ESP32,29,2.93135
1770,01/08/2023 08:17,ESP32,30,2.73649
1771,01/08/2023 08:17,ESP32,29,2.62717
1772,01/08/2023 08:17,ESP32,30,2.47305
1773,01/08/2023 08:17,ESP32,30,-0.338356
1774,01/08/2023 08:17,ESP32,30,-0.335348
1775,01/08/2023 08:17,ESP32,29,2.0515
1776,01/08/2023 08:17,ESP32,30,-0.109755
1777,01/08/2023 08:17,ESP32,30,-0.278593
1778,01/08/2023 08:17,ESP32,29,-0.328078
1779,01/08/2023 08:17,ESP32,30,-0.345601
1780,01/08/2023 08:17,ESP32,29,-0.356612
1781,01/08/2023 08:17,ESP32,30,-0.352752
1782,01/08/2023 08:17,ESP32,29,-0.350023
1783,01/08/2023 08:17,ESP32,30,-0.337413
1784,01/08/2023 08:17,ESP32,30,-0.0284805
1785,01/08/2023 08:17,ESP32,29,-0.13871
1786,01/08/2023 08:17,ESP32,30,-0.328892
1787,01/08/2023 08:17,ESP32,30,-0.35035
1788,01/08/2023 08:17,ESP32,30,-0.343192
1789,01/08/2023 08:17,ESP32,30,-0.306363
1790,01/08/2023 08:17,ESP32,30,-0.346261
1791,01/08/2023 08:17,ESP32,29,-0.323691
1792,01/08/2023 08:17,ESP32,30,-0.364436
1793,01/08/2023 08:17,ESP32,30,-0.37675
1794,01/08/2023 08:17,ESP32,29,-0.38313
1795,01/08/2023 08:17,ESP32,29,-0.38726
1796,01/08/2023 08:17,ESP32,29,-0.384723
1797,01/08/2023 08:17,ESP32,30,-0.388194
1798,01/08/2023 08:17,ESP32,29,-0.386877
1799,01/08/2023 08:17,ESP32,29,-0.0331462
1800,01/08/2023 08:17,ESP32,29,-0.225097
1801,01/08/2023 08:17,ESP32,29,-0.368258
1802,01/08/2023 08:17,ESP32,29,-0.354307
1803,01/08/2023 08:17,ESP32,30,-0.389957
1804,01/08/2023 08:17,ESP32,29,-0.379185
1805,01/08/2023 08:17,ESP32,29,-0.385902
1806,01/08/2023 08:17,ESP32,29,-0.38367
1807,01/08/2023 08:22,ESP32,29,27.3198
1808,01/08/2023 08:22,ESP32,29,6.72884
1809,01/08/2023 08:22,ESP32,29,1.35372
1810,01/08/2023 08:22,ESP32,29,0.151156
1811,01/08/2023 08:22,ESP32,29,-0.0891977
1812,01/08/2023 08:22,ESP32,28,-0.173323
1813,01/08/2023 08:22,ESP32,29,-0.159707
1814,01/08/2023 08:22,ESP32,29,-0.166934
